ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,rp
-57,-45,-51,-47,-64,-55,-56,-41,15
-56,-49,-51,-46,-61,-56,-55,-40,15
-56,-45,-49,-46,-60,-56,-56,-41,15
-55,-45,-50,-46,-64,-57,-55,-41,15
-55,-46,-49,-45,-63,-56,-57,-41,15
-56,-49,-51,-46,-62,-55,-54,-40,15
-56,-46,-49,-47,-62,-56,-57,-41,15
-56,-48,-48,-48,-60,-56,-57,-41,15
-55,-45,-52,-45,-56,-56,-56,-41,15
-57,-46,-50,-47,-57,-56,-56,-41,15
-56,-45,-50,-46,-55,-56,-56,-41,15
-57,-47,-50,-46,-55,-56,-57,-40,15
-56,-48,-51,-45,-56,-56,-56,-42,15
-56,-47,-49,-45,-56,-56,-56,-41,15
-57,-46,-50,-46,-57,-55,-56,-41,15
-56,-48,-48,-46,-58,-55,-58,-40,15
-57,-46,-51,-46,-56,-51,-57,-42,15
-57,-48,-51,-49,-57,-56,-57,-40,15
-56,-45,-51,-48,-56,-55,-55,-39,15
-56,-45,-51,-47,-56,-55,-55,-40,15
-57,-45,-50,-47,-56,-54,-55,-41,15
-57,-45,-50,-45,-57,-54,-56,-41,15
-56,-46,-49,-48,-56,-54,-56,-41,15
-56,-45,-49,-46,-58,-54,-56,-41,15
-58,-45,-50,-46,-57,-55,-56,-40,15
-56,-46,-50,-45,-55,-54,-57,-41,15
-57,-45,-52,-46,-56,-54,-56,-42,15
-56,-45,-49,-46,-56,-55,-56,-41,15
-57,-48,-52,-47,-56,-55,-56,-40,15
-57,-46,-51,-46,-57,-54,-56,-40,15
-58,-44,-50,-46,-56,-52,-55,-42,15
-57,-46,-51,-45,-56,-55,-57,-40,15
-56,-45,-49,-45,-56,-54,-55,-41,15
-56,-45,-51,-46,-57,-53,-55,-40,15
-56,-45,-50,-46,-56,-55,-56,-42,15
-53,-42,-46,-42,-54,-51,-52,-38,15
-55,-45,-49,-45,-55,-54,-55,-40,15
-52,-45,-49,-44,-56,-55,-56,-40,15
-58,-44,-48,-45,-57,-54,-54,-40,15
-56,-45,-48,-45,-55,-53,-56,-39,15
-58,-45,-48,-44,-56,-54,-56,-39,15
-57,-45,-48,-45,-54,-54,-55,-40,15
-56,-45,-48,-46,-57,-54,-55,-41,15
-57,-45,-48,-45,-57,-53,-54,-40,15
-55,-43,-48,-45,-64,-53,-57,-41,15
-54,-45,-48,-46,-59,-55,-56,-39,15
-55,-45,-48,-45,-57,-54,-57,-40,15
-54,-45,-48,-45,-60,-53,-57,-39,15
-56,-46,-48,-45,-58,-54,-56,-40,15
-55,-46,-48,-45,-57,-52,-56,-40,15
-56,-45,-48,-45,-57,-53,-56,-40,15
-57,-46,-48,-46,-59,-54,-57,-40,15
-57,-46,-48,-45,-59,-53,-57,-40,15
-56,-46,-49,-46,-58,-54,-57,-41,15
-57,-46,-50,-45,-59,-53,-57,-41,15
-57,-46,-48,-45,-58,-54,-57,-40,15
-57,-45,-49,-46,-60,-56,-56,-40,15
-56,-45,-50,-44,-59,-54,-56,-41,15
-57,-47,-50,-47,-58,-54,-57,-40,15
-57,-44,-50,-46,-58,-54,-58,-41,15
-58,-46,-49,-45,-59,-54,-56,-40,15
-56,-46,-50,-45,-57,-54,-55,-40,15
-55,-44,-50,-46,-58,-55,-56,-41,15
-57,-46,-50,-45,-58,-53,-57,-41,15
-58,-46,-49,-45,-59,-55,-57,-41,15
-56,-46,-49,-45,-58,-54,-57,-40,15
-56,-46,-48,-45,-58,-55,-57,-40,15
-56,-44,-48,-46,-59,-53,-55,-40,15
-57,-44,-49,-47,-59,-52,-56,-41,15
-56,-47,-48,-46,-59,-51,-56,-41,15
-56,-47,-49,-46,-59,-51,-56,-41,15
-57,-47,-49,-45,-59,-52,-57,-41,15
-56,-46,-50,-45,-58,-53,-56,-40,15
-56,-46,-49,-45,-57,-53,-56,-40,15
-56,-45,-49,-45,-57,-51,-56,-40,15
-57,-44,-49,-44,-59,-51,-56,-40,15
-57,-46,-49,-48,-60,-51,-56,-43,15
-56,-48,-49,-46,-59,-52,-56,-41,15
-56,-47,-48,-47,-59,-51,-56,-42,15
-57,-46,-50,-45,-59,-52,-57,-40,15
-56,-45,-48,-45,-59,-53,-57,-41,15
-57,-46,-48,-45,-58,-53,-55,-41,15
-56,-45,-48,-46,-59,-52,-56,-40,15
-56,-45,-50,-48,-58,-53,-56,-41,15
-56,-46,-48,-47,-59,-53,-55,-41,15
-56,-45,-50,-46,-59,-51,-56,-41,15
-58,-47,-48,-45,-58,-51,-56,-41,15
-57,-45,-49,-46,-58,-52,-57,-40,15
-57,-48,-49,-48,-58,-53,-56,-41,15
-56,-47,-48,-46,-58,-51,-56,-40,15
-56,-45,-49,-45,-59,-53,-56,-41,15
-56,-45,-48,-46,-58,-52,-55,-40,15
-56,-44,-48,-45,-58,-53,-57,-41,15
-56,-46,-49,-45,-59,-55,-57,-41,15
-57,-45,-49,-46,-59,-54,-56,-41,15
-57,-45,-50,-44,-63,-50,-56,-40,15
-62,-55,-48,-45,-53,-55,-57,-53,16
-64,-53,-64,-45,-54,-55,-58,-52,16
-63,-56,-50,-44,-52,-55,-59,-55,16
-63,-54,-49,-46,-53,-56,-59,-54,16
-63,-56,-50,-45,-54,-55,-58,-53,16
-60,-55,-50,-44,-53,-55,-57,-55,16
-59,-54,-50,-45,-54,-54,-56,-52,16
-59,-55,-50,-45,-53,-55,-56,-54,16
-58,-55,-50,-46,-55,-54,-59,-54,16
-60,-55,-51,-45,-54,-54,-58,-53,16
-60,-55,-49,-46,-54,-54,-58,-53,16
-62,-56,-49,-46,-55,-55,-56,-52,16
-63,-55,-50,-45,-53,-54,-57,-54,16
-60,-54,-51,-44,-53,-54,-58,-53,16
-61,-54,-50,-46,-53,-54,-56,-53,16
-61,-56,-50,-45,-54,-54,-57,-54,16
-61,-55,-50,-46,-54,-54,-58,-53,16
-61,-55,-49,-45,-54,-53,-59,-53,16
-62,-53,-47,-45,-51,-53,-58,-54,16
-62,-54,-50,-46,-54,-53,-59,-54,16
-62,-54,-50,-44,-53,-55,-58,-53,16
-61,-54,-52,-45,-54,-54,-57,-52,16
-62,-54,-50,-46,-55,-54,-58,-53,16
-62,-57,-49,-45,-53,-56,-58,-54,16
-61,-55,-51,-43,-53,-55,-59,-52,16
-61,-55,-50,-45,-53,-55,-59,-54,16
-61,-55,-50,-44,-54,-55,-58,-54,16
-61,-55,-49,-45,-54,-55,-57,-54,16
-60,-55,-50,-45,-54,-54,-59,-54,16
-61,-54,-50,-45,-53,-54,-59,-54,16
-60,-56,-50,-45,-53,-54,-60,-54,16
-60,-56,-48,-45,-53,-54,-58,-54,16
-61,-56,-49,-45,-54,-54,-58,-54,16
-61,-56,-49,-44,-54,-54,-59,-56,16
-61,-56,-50,-45,-54,-54,-58,-56,16
-61,-55,-49,-46,-53,-53,-57,-51,16
-61,-52,-49,-45,-53,-54,-60,-55,16
-65,-52,-49,-45,-53,-57,-60,-53,16
-63,-53,-50,-45,-52,-57,-60,-53,16
-64,-51,-48,-45,-52,-57,-60,-52,16
-63,-52,-49,-45,-52,-55,-61,-53,16
-64,-53,-48,-45,-50,-56,-60,-54,16
-63,-52,-49,-44,-53,-56,-59,-52,16
-63,-52,-48,-45,-52,-56,-57,-52,16
-64,-52,-49,-45,-53,-55,-60,-52,16
-63,-52,-51,-45,-52,-57,-59,-53,16
-63,-52,-48,-45,-52,-54,-61,-53,16
-64,-51,-49,-46,-52,-56,-59,-52,16
-63,-51,-50,-44,-53,-57,-59,-55,16
-63,-51,-51,-45,-53,-56,-59,-53,16
-63,-53,-50,-45,-52,-58,-59,-52,16
-63,-51,-50,-45,-54,-58,-57,-52,16
-63,-52,-49,-46,-51,-56,-57,-52,16
-63,-53,-48,-44,-53,-56,-62,-52,16
-63,-52,-50,-45,-52,-56,-58,-53,16
-63,-52,-49,-45,-52,-56,-59,-51,16
-62,-52,-49,-45,-52,-57,-58,-52,16
-63,-52,-49,-46,-52,-56,-59,-53,16
-64,-52,-49,-44,-52,-56,-58,-52,16
-63,-52,-49,-45,-54,-56,-61,-50,16
-64,-52,-50,-44,-53,-58,-60,-55,16
-64,-52,-48,-45,-52,-56,-57,-53,16
-64,-52,-50,-44,-52,-55,-59,-53,16
-63,-52,-49,-45,-52,-57,-59,-53,16
-63,-53,-49,-45,-52,-57,-60,-52,16
-64,-51,-50,-45,-53,-58,-58,-52,16
-63,-52,-49,-45,-52,-59,-58,-53,16
-62,-52,-49,-45,-53,-57,-59,-52,16
-63,-52,-50,-46,-52,-58,-60,-53,16
-62,-52,-49,-45,-53,-57,-60,-54,16
-64,-52,-51,-45,-52,-57,-59,-54,16
-62,-52,-49,-44,-51,-57,-60,-54,16
-62,-53,-49,-44,-52,-57,-57,-53,16
-62,-53,-48,-44,-52,-57,-59,-53,16
-62,-53,-48,-46,-52,-58,-59,-53,16
-62,-52,-48,-45,-52,-58,-58,-52,16
-60,-52,-50,-44,-52,-57,-58,-54,16
-61,-52,-49,-46,-53,-57,-58,-51,16
-60,-52,-49,-45,-52,-57,-57,-52,16
-62,-52,-48,-45,-52,-58,-59,-53,16
-63,-52,-49,-46,-53,-56,-59,-53,16
-62,-51,-49,-45,-53,-57,-58,-53,16
-63,-53,-48,-45,-52,-56,-58,-53,16
-60,-52,-49,-45,-55,-58,-59,-54,16
-62,-53,-50,-46,-55,-58,-60,-53,16
-64,-52,-48,-45,-52,-59,-58,-54,16
-63,-52,-50,-44,-54,-58,-60,-53,16
-63,-52,-50,-44,-53,-58,-58,-53,16
-63,-52,-49,-45,-53,-59,-59,-54,16
-63,-52,-49,-45,-54,-58,-59,-52,16
-62,-52,-48,-46,-52,-58,-59,-53,16
-61,-51,-50,-44,-53,-58,-59,-53,16
-63,-49,-45,-45,-53,-58,-59,-53,16
-62,-52,-50,-45,-54,-57,-59,-52,16
-63,-51,-51,-44,-52,-58,-58,-53,16
-64,-51,-48,-44,-53,-56,-58,-53,16
-63,-52,-50,-44,-52,-56,-59,-53,16
-63,-52,-50,-44,-53,-56,-60,-53,16
-64,-52,-48,-45,-52,-56,-59,-55,16
-65,-50,-50,-45,-52,-54,-59,-54,16
-65,-52,-49,-44,-53,-57,-58,-53,16
-65,-52,-49,-45,-52,-56,-59,-54,16
-66,-51,-49,-45,-53,-56,-58,-52,16
-65,-51,-49,-44,-53,-56,-60,-53,16
-65,-50,-50,-45,-53,-56,-59,-54,16
-65,-51,-49,-45,-53,-56,-57,-52,16
-65,-52,-50,-46,-53,-57,-58,-52,16
-64,-52,-48,-45,-53,-56,-57,-54,16
-65,-53,-49,-45,-54,-56,-58,-54,16
-65,-52,-51,-45,-54,-57,-59,-53,16
-65,-51,-49,-44,-53,-56,-58,-52,16
-65,-54,-50,-45,-54,-55,-59,-53,16
-65,-52,-51,-44,-53,-56,-60,-54,16
-65,-53,-50,-45,-53,-57,-61,-54,16
-65,-52,-50,-45,-53,-56,-59,-53,16
-66,-52,-49,-45,-54,-58,-57,-54,16
-64,-52,-51,-44,-54,-56,-58,-54,16
-64,-53,-49,-44,-53,-57,-57,-52,16
-66,-53,-50,-46,-52,-56,-60,-54,16
-63,-52,-51,-46,-54,-56,-59,-54,16
-63,-53,-48,-44,-54,-56,-59,-55,16
-62,-53,-49,-45,-54,-58,-59,-54,16
-64,-52,-50,-45,-55,-58,-60,-54,16
-62,-52,-50,-44,-55,-56,-58,-55,16
-63,-52,-49,-44,-54,-58,-60,-55,16
-64,-52,-50,-44,-53,-57,-59,-55,16
-64,-52,-49,-45,-53,-57,-58,-55,16
-60,-49,-46,-42,-52,-54,-56,-52,16
-62,-52,-48,-44,-53,-55,-60,-53,16
-62,-53,-48,-43,-54,-56,-58,-55,16
-62,-53,-50,-44,-53,-55,-60,-54,16
-63,-53,-50,-45,-54,-55,-60,-54,16
-63,-54,-47,-45,-53,-55,-58,-54,16
-63,-54,-49,-45,-53,-55,-59,-53,16
-63,-53,-49,-45,-53,-56,-59,-54,16
-63,-53,-50,-44,-52,-56,-59,-54,16
-62,-53,-48,-43,-54,-56,-60,-53,16
-64,-54,-49,-44,-53,-56,-57,-54,16
-63,-52,-49,-45,-54,-56,-58,-53,16
-63,-52,-50,-44,-53,-55,-59,-52,16
-63,-54,-49,-45,-52,-55,-58,-55,16
-63,-54,-49,-44,-51,-56,-58,-54,16
-60,-54,-48,-44,-51,-57,-58,-55,16
-58,-52,-49,-44,-50,-56,-58,-53,16
-64,-54,-48,-45,-52,-56,-59,-54,16
-62,-51,-47,-43,-54,-57,-60,-53,16
-60,-52,-48,-44,-53,-58,-57,-55,16
-61,-52,-49,-45,-53,-58,-59,-53,16
-61,-52,-48,-44,-52,-58,-60,-54,16
-61,-52,-49,-45,-54,-58,-60,-54,16
-62,-51,-49,-46,-55,-58,-60,-55,16
-62,-52,-49,-45,-53,-58,-60,-55,16
-62,-53,-50,-45,-53,-59,-59,-56,16
-61,-51,-49,-46,-54,-58,-60,-55,16
-61,-52,-49,-45,-53,-59,-59,-54,16
-61,-51,-49,-46,-53,-58,-60,-54,16
-63,-52,-48,-44,-54,-59,-59,-56,16
-62,-52,-51,-45,-52,-59,-59,-56,16
-60,-52,-50,-45,-53,-58,-59,-56,16
-61,-51,-48,-45,-53,-59,-59,-54,16
-61,-52,-49,-45,-53,-59,-59,-55,16
-62,-51,-48,-42,-53,-58,-59,-53,16
-61,-50,-49,-45,-52,-58,-59,-55,16
-61,-51,-49,-45,-52,-59,-57,-55,16
-60,-49,-50,-45,-52,-58,-58,-55,16
-60,-51,-48,-44,-54,-58,-58,-54,16
-60,-51,-49,-45,-52,-59,-58,-52,16
-59,-51,-48,-45,-52,-59,-57,-55,16
-59,-52,-49,-44,-53,-58,-58,-54,16
-60,-52,-48,-44,-52,-57,-58,-55,16
-64,-50,-48,-44,-54,-56,-57,-52,16
-65,-51,-49,-44,-55,-56,-57,-53,16
-66,-51,-50,-45,-54,-57,-57,-54,16
-66,-51,-49,-45,-52,-56,-56,-52,16
-66,-47,-50,-44,-53,-56,-59,-55,16
-65,-51,-48,-42,-54,-56,-58,-54,16
-59,-50,-49,-45,-53,-57,-58,-54,16
-60,-51,-49,-44,-53,-56,-58,-55,16
-62,-51,-49,-44,-50,-55,-56,-53,16
-60,-51,-48,-42,-51,-56,-58,-55,16
-60,-52,-48,-44,-52,-56,-56,-54,16
-59,-51,-49,-45,-52,-55,-57,-53,16
-59,-51,-49,-45,-52,-56,-58,-54,16
-59,-51,-49,-46,-52,-56,-56,-54,16
-60,-52,-50,-45,-51,-57,-56,-52,16
-59,-51,-50,-44,-52,-57,-56,-54,16
-60,-52,-50,-44,-52,-56,-57,-53,16
-59,-52,-48,-45,-52,-56,-56,-53,16
-60,-50,-51,-46,-52,-56,-57,-54,16
-59,-49,-49,-45,-52,-56,-56,-55,16
-60,-51,-51,-43,-52,-56,-57,-53,16
-61,-52,-49,-45,-51,-56,-57,-54,16
-61,-51,-49,-45,-51,-56,-56,-53,16
-59,-51,-48,-45,-52,-55,-57,-53,16
-61,-50,-49,-45,-51,-56,-58,-54,16
-60,-52,-49,-46,-52,-56,-58,-54,16
-60,-50,-49,-44,-51,-56,-57,-54,16
-59,-50,-49,-44,-51,-56,-57,-54,16
-60,-50,-49,-45,-52,-56,-56,-54,16
-59,-51,-50,-45,-51,-57,-57,-54,16
-60,-52,-49,-44,-51,-55,-58,-54,16
-60,-50,-50,-45,-52,-56,-58,-53,16
-60,-51,-48,-44,-52,-56,-57,-54,16
-59,-53,-49,-44,-52,-56,-57,-54,16
-56,-52,-48,-44,-49,-57,-59,-53,16
-59,-51,-50,-42,-50,-55,-58,-55,16
-60,-51,-50,-46,-52,-56,-58,-53,16
-60,-51,-49,-45,-50,-57,-56,-54,16
-61,-51,-50,-44,-51,-55,-57,-52,16
-61,-52,-50,-44,-51,-56,-56,-54,16
-61,-49,-50,-45,-50,-56,-57,-53,16
-62,-51,-48,-44,-51,-56,-58,-52,16
-61,-51,-49,-44,-50,-55,-57,-54,16
-61,-50,-48,-45,-50,-56,-57,-54,16
-61,-50,-49,-45,-50,-56,-57,-53,16
-62,-50,-49,-43,-49,-55,-57,-52,16
-62,-51,-48,-44,-50,-56,-59,-53,16
-63,-50,-48,-44,-50,-56,-58,-54,16
-63,-50,-48,-44,-49,-57,-57,-52,16
-62,-50,-48,-44,-51,-56,-57,-52,16
